player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag,adv_phase,adv_risk_tag,adv_modifier,adv_confidence,adjusted_prediction,actual_result
Caitlin Clark,Pts+Rebs,27.5,26.6,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.528509,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,25.3,25.8
Kelsey Mitchell,Pts+Rebs+Asts,20.5,21.4,0.0,0.5,EXCELLENT,mitchke01w,2025-06-17T11:02:51.535469,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,22.5,22.6
Rhyne Howard,Pts+Asts,22.0,22.9,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.668997,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,24.0,22.4
Rhyne Howard,Pts+Rebs+Asts,27.5,28.4,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.690054,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,29.8,35.2
Ariel Atkins,Pts+Rebs+Asts,20.5,19.6,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.711353,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,20.6,22.2
Dearica Hamby,Points,18.5,17.6,0.0,0.5,EXCELLENT,hambyde01w,2025-06-17T11:02:52.935962,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,18.0,12.9
Sabrina Ionescu,Rebounds,4.5,3.6,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.930493,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,3.7,4.2
Napheesa Collier,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,collina01w,2025-06-17T11:02:52.032221,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,1.5,0.0
Jewell Loyd,3-PT Made,1.5,2.4,0.0,0.5,EXCELLENT,loyddje01w,2025-06-17T11:02:52.169626,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.4,4.5
Alanna Smith,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.373426,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,1.7,0.0
Arike Ogunbowale,3-PT Made,1.5,2.4,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.394604,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,2.4,2.1
Kayla Thornton,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.509623,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,1.6,2.9
Ariel Atkins,Rebounds,4.5,3.6,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.728633,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.8,6.0
Olivia Nelson-Ododa,Points,9.5,8.6,0.0,0.5,EXCELLENT,nelsool01w,2025-06-17T11:02:51.654205,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,9.0,6.0
Rhyne Howard,Assists,5.5,4.6,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.662675,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.8,4.0
Brionna Jones,Rebounds,9.5,8.6,0.0,0.5,EXCELLENT,jonesbr01w,2025-06-17T11:02:51.818316,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,8.8,7.6
Breanna Stewart,Rebounds,4.5,5.4,0.0,0.5,EXCELLENT,stewabr01w,2025-06-17T11:02:51.848266,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,3.9
Jonquel Jones,Points,11.5,12.4,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.966419,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,12.6,17.0
Jonquel Jones,Rebounds,8.5,9.4,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.983431,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,9.5,10.5
Courtney Williams,Rebounds,3.5,4.4,0.0,0.5,EXCELLENT,willico01w,2025-06-17T11:02:52.321679,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.5,1.3
Kayla Thornton,Points,13.5,14.4,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.505676,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,14.7,17.0
Kayla Thornton,Rebounds,6.5,7.4,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.507489,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,7.5,12.8
Veronica Burton,Points,11.0,11.9,0.0,0.5,EXCELLENT,burtove01w,2025-06-17T11:02:52.541791,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,14.7
Veronica Burton,Assists,4.5,5.4,0.0,0.5,EXCELLENT,burtove01w,2025-06-17T11:02:52.549653,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,1.7
Brittney Sykes,Rebounds,3.5,4.4,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.624630,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.2,3.0
Angel Reese,Points,9.5,10.4,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.645866,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,10.6,13.8
Angel Reese,Rebounds,11.0,11.9,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.683828,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,10.3
Kamilla Cardoso,Points,10.0,10.9,0.0,0.5,EXCELLENT,cardoka01w,2025-06-17T11:02:52.761622,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,11.4,12.5
Nneka Ogwumike,Rebounds,9.5,8.6,0.0,0.5,EXCELLENT,ogwumnn01w,2025-06-17T11:02:53.013497,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,9.0,10.9
Marina Mabrey,Rebs+Asts,8.0,9.0,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.435612,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,9.5,7.2
Caitlin Clark,Pts+Rebs+Asts,36.5,35.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.470624,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,33.7,33.6
Caitlin Clark,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.511945,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,5.2,0.0
Caitlin Clark,Pts+Rebs+Asts,34.5,35.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.524674,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,33.7,31.1
Tina Charles,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,charlti01w,2025-06-17T11:02:51.622538,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,5.2
Rhyne Howard,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.702250,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,2.7
Brittney Griner,Pts+Rebs,16.0,17.0,0.0,0.5,EXCELLENT,grinebr01w,2025-06-17T11:02:51.778771,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,16.2,20.3
Sabrina Ionescu,Points,20.5,19.5,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.892707,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,19.9,16.3
Sabrina Ionescu,Points,18.5,19.5,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.904870,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,19.9,18.8
Jonquel Jones,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.954486,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,1.5,1.8
Jonquel Jones,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.975506,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,1.5,5.1
Kayla McBride,Pts+Asts,19.0,18.0,0.0,0.5,EXCELLENT,mcbrika01w,2025-06-17T11:02:52.096642,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,18.9,15.3
Chelsea Gray,Pts+Asts,19.5,18.5,0.0,0.5,EXCELLENT,grayych01w,2025-06-17T11:02:52.197151,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,17.6,20.5
Chelsea Gray,Rebs+Asts,8.5,7.5,0.0,0.5,EXCELLENT,grayych01w,2025-06-17T11:02:52.214454,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,7.1,7.1
Courtney Williams,Pts+Rebs,14.5,15.5,0.0,0.5,EXCELLENT,willico01w,2025-06-17T11:02:52.311333,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,15.8,13.3
Alanna Smith,Pts+Rebs,15.5,14.5,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.363609,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,15.2,16.4
Arike Ogunbowale,Points,18.5,17.5,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.412188,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,17.8,18.3
Paige Bueckers,Rebounds,3.5,4.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.431409,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.7,3.2
Paige Bueckers,Rebounds,5.5,4.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.433379,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.7,4.9
Paige Bueckers,Pts+Asts,24.5,23.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.457894,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,24.7,23.7
Brittney Sykes,Assists,5.5,4.5,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.597700,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.3,4.6
Brittney Sykes,Assists,3.5,4.5,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.610915,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.3,6.0
Angel Reese,Assists,2.5,3.5,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.647882,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,3.6,7.6
Angel Reese,Assists,4.5,3.5,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.666170,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,3.6,0.5
Ariel Atkins,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.713304,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,1.6,6.9
Ariel Atkins,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.736575,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,1.6,0.0
Skylar Diggins,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.975228,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,1.6,1.2
Skylar Diggins,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.996002,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,1.6,3.1
Nneka Ogwumike,Pts+Rebs+Asts,26.5,27.5,0.0,0.5,EXCELLENT,ogwumnn01w,2025-06-17T11:02:53.022165,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,28.9,29.6
Chelsea Gray,Assists,6.5,3.4,0.0,0.5,FAIR,grayych01w,2025-06-17T11:02:52.210733,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,3.2,1.6
Breanna Stewart,Rebounds,8.5,5.4,0.0,0.5,FAIR,stewabr01w,2025-06-17T11:02:51.861241,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,5.0
Courtney Williams,Rebounds,7.5,4.4,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.315803,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.5,3.3
Kayla Thornton,Points,17.5,14.4,0.0,0.5,FAIR,thornka01w,2025-06-17T11:02:52.517817,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,14.7,13.2
Kayla Thornton,Rebounds,10.5,7.4,0.0,0.5,FAIR,thornka01w,2025-06-17T11:02:52.527660,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,7.5,9.6
Veronica Burton,Assists,8.5,5.4,0.0,0.5,FAIR,burtove01w,2025-06-17T11:02:52.559799,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,6.4
Veronica Burton,Pts+Rebs+Asts,24.5,21.4,0.0,0.5,FAIR,burtove01w,2025-06-17T11:02:52.545831,3.1000000000000014,3.1000000000000014,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,21.8,20.1
Jewell Loyd,Pts+Rebs,18.5,15.3,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.177477,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,15.6,17.8
Alanna Smith,Rebounds,7.5,4.3,0.0,0.5,FAIR,smithal01w,2025-06-17T11:02:52.367497,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,4.5,5.3
Gabby Williams,Rebounds,7.5,4.3,0.0,0.5,FAIR,williga01w,2025-06-17T11:02:52.839868,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,6.4
Gabby Williams,Assists,7.5,4.3,0.0,0.5,FAIR,williga01w,2025-06-17T11:02:52.853880,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,6.0
Brittney Griner,Rebounds,9.5,6.2,0.0,0.5,FAIR,grinebr01w,2025-06-17T11:02:51.801460,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,5.9,3.8
Jewell Loyd,Rebounds,7.5,4.2,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.135610,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.3,2.9
Jackie Young,Assists,6.5,3.2,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.281593,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.4,5.3
Kayla McBride,Points,17.5,14.2,0.0,0.5,FAIR,mcbrika01w,2025-06-17T11:02:52.098741,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,14.9,16.4
Courtney Williams,Pts+Rebs+Asts,24.5,21.2,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.297477,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,21.6,21.5
Ezi Magbegor,Points,11.5,8.2,0.0,0.5,FAIR,magbeez01w,2025-06-17T11:02:52.898209,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.9,9.2
Paige Bueckers,Assists,9.5,6.12,0.0,0.5,FAIR,bueckpa01w,2025-06-17T11:02:52.465174,3.38,3.38,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,9.6
Caitlin Clark,Points,24.5,21.1,0.0,0.5,FAIR,clarkca01w,2025-06-17T11:02:51.530581,3.3999999999999986,3.3999999999999986,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,20.0,18.5
Napheesa Collier,Points,29.5,26.1,0.0,0.5,FAIR,collina01w,2025-06-17T11:02:52.080679,3.3999999999999986,3.3999999999999986,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,24.8,26.2
Ariel Atkins,Assists,6.5,3.1,0.0,0.5,FAIR,atkinar01w,2025-06-17T11:02:52.718018,3.4,3.4,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.3,2.8
