projection_id,player_id,game_id,team_x,stat_type,line_score,start_time,updated_at,status,odds_type,is_live,is_promo,name,team_y,sport
5212708,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212704,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,goblin,False,False,,,
5212703,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212701,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212699,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,goblin,False,False,,,
5212698,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212697,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212700,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:00-04:00,pre_game,demon,False,False,,,
5202961,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.0,2025-06-05T15:00:00-04:00,2025-06-03T16:18:58-04:00,pre_game,standard,False,False,,,
5212707,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T18:40:22-04:00,pre_game,goblin,False,False,,,
5212705,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212702,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False,,,
5212706,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212709,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,demon,False,False,,,
5203156,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Passes Attempted,37.5,2025-06-05T15:00:00-04:00,2025-06-03T16:21:19-04:00,pre_game,standard,False,False,,,
5212853,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212848,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T17:06:29-04:00,pre_game,goblin,False,False,,,
5212850,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212849,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212846,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False,,,
5212851,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212854,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:23-04:00,pre_game,goblin,False,False,,,
5212855,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212852,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False,,,
5212847,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False,,,
5212856,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False,,,
5211330,nan,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:58-04:00,pre_game,standard,False,False,,,
5214167,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Shots On Target,0.5,2025-06-05T19:00:00-04:00,2025-06-03T21:23:12-04:00,pre_game,demon,False,False,,,
5214162,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Goal + Assist,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:40-04:00,pre_game,demon,False,False,,,
5214160,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Assists,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:40-04:00,pre_game,demon,False,False,,,
5214161,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:40-04:00,pre_game,demon,False,False,,,
5214163,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Goals,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:41-04:00,pre_game,demon,False,False,,,
5214159,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Goals,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:39-04:00,pre_game,demon,False,False,,,
5214158,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Goal + Assist,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:39-04:00,pre_game,demon,False,False,,,
5214157,nan,SCR_game_A9qByAPggPdj246X9xeJtq7e,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:39-04:00,pre_game,demon,False,False,,,
5214177,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:46-04:00,pre_game,demon,False,False,,,
5214170,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:44-04:00,pre_game,demon,False,False,,,
5214171,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Goal + Assist,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:45-04:00,pre_game,demon,False,False,,,
5214173,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Shots On Target,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:45-04:00,pre_game,demon,False,False,,,
5214176,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Shots On Target,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:46-04:00,pre_game,demon,False,False,,,
5214174,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:45-04:00,pre_game,demon,False,False,,,
5214168,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Cards,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:44-04:00,pre_game,demon,False,False,,,
5214169,nan,SCR_game_DEkvhiqa1M9YJQyPIf5DDQUb,,Goal + Assist,0.5,2025-06-05T19:00:00-04:00,2025-06-03T19:00:44-04:00,pre_game,demon,False,False,,,
5203072,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Points Per Game AVG,33.2,2025-06-05T20:00:00-04:00,2025-06-03T16:57:48-04:00,pre_game,standard,False,False,,,
5203073,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Rebounds Per Game AVG,5.7,2025-06-05T20:00:00-04:00,2025-06-02T12:16:26-04:00,pre_game,standard,False,False,,,
5203074,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Assists Per Game AVG,6.8,2025-06-05T20:00:00-04:00,2025-06-02T12:28:08-04:00,pre_game,standard,False,False,,,
5203075,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,3PT Made Per Game AVG,1.5,2025-06-05T20:00:00-04:00,2025-06-02T12:21:10-04:00,pre_game,standard,False,False,,,
5203076,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Points Per Game AVG,22.5,2025-06-05T20:00:00-04:00,2025-06-02T12:13:47-04:00,pre_game,standard,False,False,,,
5203077,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Rebounds Per Game AVG,5.7,2025-06-05T20:00:00-04:00,2025-06-02T12:22:12-04:00,pre_game,standard,False,False,,,
5203078,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Assists Per Game AVG,5.0,2025-06-05T20:00:00-04:00,2025-06-02T12:59:51-04:00,pre_game,standard,False,False,,,
5203079,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,3PT Made Per Game AVG,1.7,2025-06-05T20:00:00-04:00,2025-06-02T12:09:17-04:00,pre_game,standard,False,False,,,
5203080,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Points Per Game AVG,16.5,2025-06-05T20:00:00-04:00,2025-06-02T12:13:47-04:00,pre_game,standard,False,False,,,
5203081,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Rebounds Per Game AVG,9.2,2025-06-05T20:00:00-04:00,2025-06-02T23:56:41-04:00,pre_game,standard,False,False,,,
5203082,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Assists Per Game AVG,1.5,2025-06-05T20:00:00-04:00,2025-06-02T12:00:47-04:00,pre_game,standard,False,False,,,
5203083,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,3PT Made Per Game AVG,1.3,2025-06-05T20:00:00-04:00,2025-06-02T12:09:17-04:00,pre_game,standard,False,False,,,
5203084,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Points Per Game AVG,9.1,2025-06-05T20:00:00-04:00,2025-06-02T23:56:35-04:00,pre_game,standard,False,False,,,
5203085,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Rebounds Per Game AVG,3.3,2025-06-05T20:00:00-04:00,2025-06-02T14:30:39-04:00,pre_game,standard,False,False,,,
5203086,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,3PT Made Per Game AVG,2.0,2025-06-05T20:00:00-04:00,2025-06-02T12:09:17-04:00,pre_game,standard,False,False,,,
5203087,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Points Per Game AVG,7.5,2025-06-05T20:00:00-04:00,2025-06-02T12:14:40-04:00,pre_game,standard,False,False,,,
5203088,nan,NBA SERIES_game_68K7nYLwPiTDx3fQFjCtnoWh,,Rebounds Per Game AVG,7.1,2025-06-05T20:00:00-04:00,2025-06-02T17:07:31-04:00,pre_game,standard,False,False,,,
5203089,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Points Per Game AVG,18.0,2025-06-05T20:00:00-04:00,2025-06-02T12:13:47-04:00,pre_game,standard,False,False,,,
5203090,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Rebounds Per Game AVG,4.7,2025-06-05T20:00:00-04:00,2025-06-02T12:28:08-04:00,pre_game,standard,False,False,,,
5203091,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Assists Per Game AVG,9.3,2025-06-05T20:00:00-04:00,2025-06-02T12:00:47-04:00,pre_game,standard,False,False,,,
5203092,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,3PT Made Per Game AVG,2.6,2025-06-05T20:00:00-04:00,2025-06-02T12:56:41-04:00,pre_game,standard,False,False,,,
5203093,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Points Per Game AVG,20.0,2025-06-05T20:00:00-04:00,2025-06-02T11:59:02-04:00,pre_game,standard,False,False,,,
5203094,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Rebounds Per Game AVG,5.9,2025-06-05T20:00:00-04:00,2025-06-03T16:58:23-04:00,pre_game,standard,False,False,,,
5203095,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,3PT Made Per Game AVG,1.3,2025-06-05T20:00:00-04:00,2025-06-02T12:00:47-04:00,pre_game,standard,False,False,,,
5203096,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Points Per Game AVG,13.4,2025-06-05T20:00:00-04:00,2025-06-02T23:57:18-04:00,pre_game,standard,False,False,,,
5203097,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Rebounds Per Game AVG,5.4,2025-06-05T20:00:00-04:00,2025-06-02T23:56:58-04:00,pre_game,standard,False,False,,,
5203098,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,3PT Made Per Game AVG,1.4,2025-06-05T20:00:00-04:00,2025-06-02T23:57:48-04:00,pre_game,standard,False,False,,,
5203099,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Points Per Game AVG,10.5,2025-06-05T20:00:00-04:00,2025-06-02T11:59:02-04:00,pre_game,standard,False,False,,,
5203100,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Rebounds Per Game AVG,3.5,2025-06-05T20:00:00-04:00,2025-06-02T12:31:12-04:00,pre_game,standard,False,False,,,
5203101,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Assists Per Game AVG,4.4,2025-06-05T20:00:00-04:00,2025-06-02T12:00:47-04:00,pre_game,standard,False,False,,,
5203102,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,3PT Made Per Game AVG,1.2,2025-06-05T20:00:00-04:00,2025-06-03T16:58:59-04:00,pre_game,standard,False,False,,,
5203103,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Points Per Game AVG,11.4,2025-06-05T20:00:00-04:00,2025-06-02T23:56:18-04:00,pre_game,standard,False,False,,,
5203104,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,Rebounds Per Game AVG,4.5,2025-06-05T20:00:00-04:00,2025-06-02T15:40:54-04:00,pre_game,standard,False,False,,,
5203105,nan,NBA SERIES_game_A964hOU47Vwm2z1YXBOWI0UX,,3PT Made Per Game AVG,2.0,2025-06-05T20:00:00-04:00,2025-06-02T12:24:25-04:00,pre_game,standard,False,False,,,
5204456,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points In First 5 Minutes,2.5,2025-06-05T20:30:00-04:00,2025-06-02T15:37:53-04:00,pre_game,standard,False,False,,,
5204459,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,PRA In First 5 Minutes,4.0,2025-06-05T20:30:00-04:00,2025-06-02T15:40:22-04:00,pre_game,standard,False,False,,,
5211864,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Offensive Rebounds,0.5,2025-06-05T20:30:00-04:00,2025-06-03T11:33:29-04:00,pre_game,standard,False,False,,,
5211865,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Offensive Rebounds,0.5,2025-06-05T20:30:00-04:00,2025-06-03T12:53:20-04:00,pre_game,standard,False,False,,,
5204461,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,PRA In First 5 Minutes,3.5,2025-06-05T20:30:00-04:00,2025-06-02T15:45:29-04:00,pre_game,standard,False,False,,,
5204460,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,PRA In First 5 Minutes,3.5,2025-06-05T20:30:00-04:00,2025-06-02T15:36:50-04:00,pre_game,standard,False,False,,,
5204458,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,PRA In First 5 Minutes,5.0,2025-06-05T20:30:00-04:00,2025-06-02T15:45:29-04:00,pre_game,standard,False,False,,,
5204455,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points In First 5 Minutes,4.0,2025-06-05T20:30:00-04:00,2025-06-02T15:40:22-04:00,pre_game,standard,False,False,,,
5211863,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Offensive Rebounds,0.5,2025-06-05T20:30:00-04:00,2025-06-03T11:46:35-04:00,pre_game,standard,False,False,,,
5196861,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,6.5,2025-06-05T20:40:00-04:00,2025-06-01T10:34:29-04:00,pre_game,standard,False,False,,,
5194145,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,19.5,2025-06-05T20:40:00-04:00,2025-06-01T20:34:04-04:00,pre_game,demon,False,False,,,
5198194,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Personal Fouls,3.0,2025-06-05T20:40:00-04:00,2025-06-03T01:54:18-04:00,pre_game,standard,False,False,,,
5194944,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,4.5,2025-06-05T20:40:00-04:00,2025-06-01T02:17:47-04:00,pre_game,goblin,False,False,,,
5197003,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,9.5,2025-06-05T20:40:00-04:00,2025-06-01T17:51:56-04:00,pre_game,demon,False,False,,,
5194159,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs+Asts,20.5,2025-06-05T20:40:00-04:00,2025-06-01T00:46:46-04:00,pre_game,standard,False,False,,,
5195015,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,7.5,2025-06-05T20:40:00-04:00,2025-06-01T10:12:27-04:00,pre_game,demon,False,False,,,
5194161,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs+Asts,24.5,2025-06-05T20:40:00-04:00,2025-06-01T02:23:23-04:00,pre_game,demon,False,False,,,
5194140,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Assists,1.5,2025-06-05T20:40:00-04:00,2025-06-01T00:48:26-04:00,pre_game,demon,False,False,,,
5196291,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,3-PT Attempted,4.5,2025-06-05T20:40:00-04:00,2025-06-01T20:12:34-04:00,pre_game,standard,False,False,,,
5197002,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,11.5,2025-06-05T20:40:00-04:00,2025-06-01T12:39:08-04:00,pre_game,goblin,False,False,,,
5197004,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,4.5,2025-06-05T20:40:00-04:00,2025-06-01T10:03:24-04:00,pre_game,goblin,False,False,,,
5197005,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Steals,1.5,2025-06-05T20:40:00-04:00,2025-06-01T20:21:22-04:00,pre_game,demon,False,False,,,
5194162,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs+Asts,19.5,2025-06-05T20:40:00-04:00,2025-06-01T12:24:27-04:00,pre_game,goblin,False,False,,,
5194151,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,15.0,2025-06-05T20:40:00-04:00,2025-06-03T15:10:42-04:00,pre_game,standard,False,False,,,
5194160,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs+Asts,29.5,2025-06-05T20:40:00-04:00,2025-06-01T01:55:59-04:00,pre_game,demon,False,False,,,
5194165,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,5.5,2025-06-05T20:40:00-04:00,2025-06-01T00:49:17-04:00,pre_game,demon,False,False,,,
5192555,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,5.0,2025-06-05T20:40:00-04:00,2025-06-01T19:31:33-04:00,pre_game,standard,False,False,,,
5194149,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,9.5,2025-06-05T20:40:00-04:00,2025-06-01T00:46:52-04:00,pre_game,goblin,False,False,,,
5194166,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,3.5,2025-06-05T20:40:00-04:00,2025-06-01T00:51:24-04:00,pre_game,goblin,False,False,,,
5194148,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,11.5,2025-06-05T20:40:00-04:00,2025-06-01T00:52:16-04:00,pre_game,goblin,False,False,,,
5194139,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Assists,2.5,2025-06-05T20:40:00-04:00,2025-06-01T01:51:52-04:00,pre_game,demon,False,False,,,
5196001,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Free Throws Made,2.5,2025-06-05T20:40:00-04:00,2025-06-02T11:12:57-04:00,pre_game,standard,False,False,,,
5194152,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,24.5,2025-06-05T20:40:00-04:00,2025-06-01T03:53:58-04:00,pre_game,demon,False,False,,,
5196022,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Free Throws Attempted,3.5,2025-06-05T20:40:00-04:00,2025-06-01T23:22:30-04:00,pre_game,standard,False,False,,,
5198245,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Two Pointers Attempted,5.5,2025-06-05T20:40:00-04:00,2025-06-01T13:26:22-04:00,pre_game,standard,False,False,,,
5197001,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Assists,0.5,2025-06-05T20:40:00-04:00,2025-06-01T09:15:55-04:00,pre_game,goblin,False,False,,,
5194142,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Blocked Shots,2.5,2025-06-05T20:40:00-04:00,2025-06-01T00:54:43-04:00,pre_game,demon,False,False,,,
5194156,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs,29.5,2025-06-05T20:40:00-04:00,2025-06-01T04:43:02-04:00,pre_game,demon,False,False,,,
5195014,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs,20.5,2025-06-05T20:40:00-04:00,2025-06-03T16:22:27-04:00,pre_game,demon,False,False,,,
5194150,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,12.5,2025-06-05T20:40:00-04:00,2025-06-01T01:07:03-04:00,pre_game,goblin,False,False,,,
5194163,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,7.5,2025-06-05T20:40:00-04:00,2025-06-01T01:16:47-04:00,pre_game,demon,False,False,,,
5194945,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Steals,0.5,2025-06-05T20:40:00-04:00,2025-06-01T01:18:32-04:00,pre_game,demon,False,False,,,
5194141,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Blocked Shots,3.5,2025-06-05T20:40:00-04:00,2025-06-01T23:20:33-04:00,pre_game,demon,False,False,,,
5202157,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Dunks,0.5,2025-06-05T20:40:00-04:00,2025-06-02T01:52:18-04:00,pre_game,standard,False,False,,,
5202170,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Fantasy Score,26.5,2025-06-05T20:40:00-04:00,2025-06-03T19:21:16-04:00,pre_game,standard,False,False,,,
5194164,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebounds,6.5,2025-06-05T20:40:00-04:00,2025-06-01T02:16:04-04:00,pre_game,demon,False,False,,,
5194158,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs,14.5,2025-06-05T20:40:00-04:00,2025-06-01T03:46:37-04:00,pre_game,goblin,False,False,,,
5194157,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs,24.5,2025-06-05T20:40:00-04:00,2025-06-02T10:06:42-04:00,pre_game,demon,False,False,,,
5196072,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,FG Attempted,10.0,2025-06-05T20:40:00-04:00,2025-06-02T00:03:24-04:00,pre_game,standard,False,False,,,
5194153,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,19.5,2025-06-05T20:40:00-04:00,2025-06-01T22:23:21-04:00,pre_game,demon,False,False,,,
5194144,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,14.0,2025-06-05T20:40:00-04:00,2025-06-02T20:31:58-04:00,pre_game,standard,False,False,,,
5194138,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,3-PT Made,2.5,2025-06-05T20:40:00-04:00,2025-06-01T00:46:53-04:00,pre_game,demon,False,False,,,
5196828,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,FG Made,4.5,2025-06-05T20:40:00-04:00,2025-06-02T16:46:02-04:00,pre_game,standard,False,False,,,
5194146,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,17.5,2025-06-05T20:40:00-04:00,2025-06-01T11:46:58-04:00,pre_game,demon,False,False,,,
5194137,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,3-PT Made,3.5,2025-06-05T20:40:00-04:00,2025-06-01T10:24:57-04:00,pre_game,demon,False,False,,,
5194155,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Rebs,19.0,2025-06-05T20:40:00-04:00,2025-06-02T21:06:42-04:00,pre_game,standard,False,False,,,
5194143,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Blocked Shots,1.5,2025-06-05T20:40:00-04:00,2025-06-01T00:49:09-04:00,pre_game,goblin,False,False,,,
5194147,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Points,16.5,2025-06-05T20:40:00-04:00,2025-06-01T01:00:35-04:00,pre_game,demon,False,False,,,
5196017,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,7.5,2025-06-05T20:40:00-04:00,2025-06-01T03:28:28-04:00,pre_game,goblin,False,False,,,
5197019,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,4.5,2025-06-05T20:40:00-04:00,2025-06-01T10:23:34-04:00,pre_game,goblin,False,False,,,
5196857,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Blocked Shots,0.5,2025-06-05T20:40:00-04:00,2025-06-01T13:46:42-04:00,pre_game,demon,False,False,,,
5194231,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Pts+Asts,19.5,2025-06-05T20:40:00-04:00,2025-06-01T00:42:05-04:00,pre_game,demon,False,False,,,
5197017,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Rebs+Asts,9.5,2025-06-05T20:40:00-04:00,2025-06-02T03:38:49-04:00,pre_game,demon,False,False,,,
5194226,nan,NBA_game_bHlXkyh43erXERDRXDVpIQTb,,Assists,2.5,2025-06-05T20:40:00-04:00,2025-06-01T01:05:20-04:00,pre_game,goblin,False,False,,,
