player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag
Ariel Atkins,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.713304,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ariel Atkins,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.736575,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Skylar Diggins,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.975228,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Skylar Diggins,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.996002,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Nneka Ogwumike,Pts+Rebs+Asts,26.5,27.5,0.0,0.5,EXCELLENT,ogwumnn01w,2025-06-17T11:02:53.022165,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Chelsea Gray,Assists,6.5,3.4,0.0,0.5,FAIR,grayych01w,2025-06-17T11:02:52.210733,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Breanna Stewart,Rebounds,8.5,5.4,0.0,0.5,FAIR,stewabr01w,2025-06-17T11:02:51.861241,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Courtney Williams,Rebounds,7.5,4.4,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.315803,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla Thornton,Points,17.5,14.4,0.0,0.5,FAIR,thornka01w,2025-06-17T11:02:52.517817,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla Thornton,Rebounds,10.5,7.4,0.0,0.5,FAIR,thornka01w,2025-06-17T11:02:52.527660,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Veronica Burton,Assists,8.5,5.4,0.0,0.5,FAIR,burtove01w,2025-06-17T11:02:52.559799,3.1,3.1,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Veronica Burton,Pts+Rebs+Asts,24.5,21.4,0.0,0.5,FAIR,burtove01w,2025-06-17T11:02:52.545831,3.1000000000000014,3.1000000000000014,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jewell Loyd,Pts+Rebs,18.5,15.3,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.177477,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Rebounds,7.5,4.3,0.0,0.5,FAIR,smithal01w,2025-06-17T11:02:52.367497,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Gabby Williams,Rebounds,7.5,4.3,0.0,0.5,FAIR,williga01w,2025-06-17T11:02:52.839868,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Gabby Williams,Assists,7.5,4.3,0.0,0.5,FAIR,williga01w,2025-06-17T11:02:52.853880,3.2,3.2,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Griner,Rebounds,9.5,6.2,0.0,0.5,FAIR,grinebr01w,2025-06-17T11:02:51.801460,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jewell Loyd,Rebounds,7.5,4.2,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.135610,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jackie Young,Assists,6.5,3.2,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.281593,3.3,3.3,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla McBride,Points,17.5,14.2,0.0,0.5,FAIR,mcbrika01w,2025-06-17T11:02:52.098741,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Courtney Williams,Pts+Rebs+Asts,24.5,21.2,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.297477,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ezi Magbegor,Points,11.5,8.2,0.0,0.5,FAIR,magbeez01w,2025-06-17T11:02:52.898209,3.3000000000000007,3.3000000000000007,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,Assists,9.5,6.12,0.0,0.5,FAIR,bueckpa01w,2025-06-17T11:02:52.465174,3.38,3.38,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Points,24.5,21.1,0.0,0.5,FAIR,clarkca01w,2025-06-17T11:02:51.530581,3.3999999999999986,3.3999999999999986,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,Points,29.5,26.1,0.0,0.5,FAIR,collina01w,2025-06-17T11:02:52.080679,3.3999999999999986,3.3999999999999986,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ariel Atkins,Assists,6.5,3.1,0.0,0.5,FAIR,atkinar01w,2025-06-17T11:02:52.718018,3.4,3.4,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Assists,8.5,5.1,0.0,0.5,FAIR,ionessa01w,2025-06-17T11:02:51.925561,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Natasha Cloud,Assists,9.5,6.1,0.0,0.5,FAIR,cloudna01w,2025-06-17T11:02:52.028767,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jewell Loyd,Points,14.5,11.1,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.183276,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Courtney Williams,Points,14.5,11.1,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.326184,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Olivia Nelson-Ododa,Rebounds,9.5,6.0,0.0,0.5,FAIR,nelsool01w,2025-06-17T11:02:51.656387,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jackie Young,Points,22.5,19.0,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.250083,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Nneka Ogwumike,Points,19.5,16.0,0.0,0.5,FAIR,ogwumnn01w,2025-06-17T11:02:53.028121,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jackie Young,Rebounds,7.5,3.9,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.245951,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Rebounds,15.5,11.9,0.0,0.5,FAIR,reesean01w,2025-06-17T11:02:52.641933,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kamilla Cardoso,Points,14.5,10.9,0.0,0.5,FAIR,cardoka01w,2025-06-17T11:02:52.766270,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Griner,Points,14.5,10.8,0.0,0.5,FAIR,grinebr01w,2025-06-17T11:02:51.781176,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,Rebounds,12.5,8.8,0.0,0.5,FAIR,collina01w,2025-06-17T11:02:52.090357,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Pts+Rebs+Asts,29.5,25.8,0.0,0.5,FAIR,reesean01w,2025-06-17T11:02:52.658005,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kiki Iriafen,Points,17.5,13.8,0.0,0.5,FAIR,iriafki01w,2025-06-17T11:02:52.793383,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kamilla Cardoso,Rebounds,10.5,6.8,0.0,0.5,FAIR,cardoka01w,2025-06-17T11:02:52.756901,3.7,3.7,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ezi Magbegor,Rebounds,11.5,7.8,0.0,0.5,FAIR,magbeez01w,2025-06-17T11:02:52.902257,3.7,3.7,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Aliyah Boston,Pts+Rebs+Asts,29.5,25.6,0.0,0.5,FAIR,bostoal01w,2025-06-17T11:02:51.566160,3.899999999999999,3.899999999999999,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,Points,24.5,20.6,0.0,0.5,FAIR,grayyal01w,2025-06-17T11:02:51.727426,3.899999999999999,3.899999999999999,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Aliyah Boston,Rebounds,11.5,7.6,0.0,0.5,FAIR,bostoal01w,2025-06-17T11:02:51.563787,3.9,3.9,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rickea Jackson,Points,17.5,13.6,0.0,0.5,FAIR,jacksri01w,2025-06-17T11:02:52.958029,3.9,3.9,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Rebs+Asts,15.5,14.4,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.509857,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Aliyah Boston,Rebounds,6.5,7.6,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.584489,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Assists,3.5,4.6,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.666707,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brionna Jones,Rebounds,7.5,8.6,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.825592,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jonquel Jones,Points,13.5,12.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.958389,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Jonquel Jones,Rebounds,10.5,9.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.969550,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Courtney Williams,Rebounds,5.5,4.4,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.309427,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Sykes,Rebounds,5.5,4.4,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.626862,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Points,11.5,10.4,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.676060,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sonia Citron,Rebounds,5.5,4.4,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.824348,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Nneka Ogwumike,Rebounds,7.5,8.6,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.030239,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Rebounds,2.5,3.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.923198,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,3-PT Made,0.5,1.6,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.034347,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jewell Loyd,3-PT Made,3.5,2.4,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.167185,1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,3-PT Made,0.5,1.6,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.349191,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,3-PT Made,3.5,2.4,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.385713,1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ariel Atkins,Rebounds,2.5,3.6,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.719985,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Points,16.5,17.6,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.447504,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.679970,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,Points,19.5,20.6,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.755623,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Breanna Stewart,Pts+Rebs,26.0,24.9,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.843368,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Breanna Stewart,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.868730,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Pts+Asts,23.5,24.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.936993,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Tina Charles,Pts+Rebs,23.5,22.3,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.629769,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Points,19.5,18.3,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.706789,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
DiJonai Carrington,Points,14.5,13.3,0.0,0.5,GOOD,carridi01w,2025-06-17T11:02:52.488836,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Azura Stevens,Rebounds,10.5,9.3,0.0,0.5,GOOD,steveaz01w,2025-06-17T11:02:52.923810,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sonia Citron,3-PT Made,2.5,1.3,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.820456,1.2,1.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,3-PT Made,4.5,3.3,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.518367,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,3-PT Made,4.5,3.3,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.694188,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Courtney Williams,Assists,4.5,5.7,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.339156,-1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Rebounds,5.5,4.3,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.381602,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Gabby Williams,3-PT Made,3.5,2.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.832024,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Gabby Williams,Assists,5.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.858457,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Skylar Diggins,Assists,7.5,6.3,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.977194,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,3-PT Made,2.5,1.25,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.437154,1.25,1.25,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,Pts+Rebs+Asts,37.5,38.8,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.072371,-1.2999999999999972,1.2999999999999972,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Rebounds,6.5,5.2,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.441575,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Assists,2.5,3.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.443502,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,3-PT Made,1.5,2.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.463990,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,Assists,5.5,4.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.731186,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,3-PT Made,3.5,2.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.737198,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,Rebounds,6.5,5.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.746735,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Griner,Rebounds,7.5,6.2,0.0,0.5,GOOD,grinebr01w,2025-06-17T11:02:51.785932,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,3-PT Made,1.5,2.8,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.890741,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla McBride,3-PT Made,1.5,2.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.123478,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Kayla McBride,Assists,2.5,3.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.125411,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,Assists,3.5,4.8,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.401266,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kamilla Cardoso,Rebounds,5.5,6.8,0.0,0.5,GOOD,cardoka01w,2025-06-17T11:02:52.753094,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ezi Magbegor,Rebounds,6.5,7.8,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.882385,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Tina Charles,Points,15.5,16.8,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.614390,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
