player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,betting_recommendation,expected_value,confidence
Marina Mabrey,Rebounds,3.5,5.2,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.437536,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Assists,2.5,4.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.733275,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Rebounds,3.5,5.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.774855,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Griner,Rebounds,4.5,6.2,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.790473,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,3-PT Made,4.5,2.8,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.946304,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,3-PT Made,4.5,2.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.100773,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Assists,5.5,3.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.131490,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,Rebounds,2.5,4.2,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.181261,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
DiJonai Carrington,Rebounds,3.5,5.2,0.0,0.5,PASS,carridi01w,2025-06-17T11:02:52.482007,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ezi Magbegor,Rebounds,9.5,7.8,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.892516,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kelsey Mitchell,Points,15.5,17.2,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.537723,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Pts+Rebs,23.5,21.8,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.962507,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Pts+Rebs,17.5,19.2,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.199078,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Pts+Rebs+Asts,19.5,21.2,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.319652,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kiki Iriafen,Rebounds,11.5,9.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.795302,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,Points,14.5,12.8,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.806497,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Pts+Rebs,18.0,19.7,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.833942,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Pts+Asts,18.0,19.7,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.843989,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Points,19.5,17.8,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.973087,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Assists,4.5,6.12,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.459612,-1.62,1.62,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Points,19.5,21.1,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.477825,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Tina Charles,Pts+Rebs+Asts,25.5,23.9,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.612036,1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Pts+Rebs+Asts,17.5,19.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:51.999713,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Pts+Rebs,24.5,22.9,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.247953,1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Pts+Rebs+Asts,24.5,26.1,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.273805,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Azura Stevens,Pts+Rebs,20.5,22.1,0.0,0.5,PASS,steveaz01w,2025-06-17T11:02:52.931858,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Assists,5.5,3.9,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.066243,1.6,1.6,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Assists,5.0,3.4,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.202698,1.6,1.6,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Rebounds,5.5,3.9,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.262062,1.6,1.6,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,3-PT Made,3.5,1.9,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.283502,1.6,1.6,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rickea Jackson,Rebounds,5.5,3.9,0.0,0.5,PASS,jacksri01w,2025-06-17T11:02:52.964253,1.6,1.6,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Assists,2.5,4.1,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.574211,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Assists,3.5,5.1,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.886497,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Assists,4.5,6.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.002100,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Rebounds,2.5,4.1,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.195168,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Points,9.5,11.1,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.337232,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Veronica Burton,Rebounds,2.5,4.1,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.535384,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Pts+Asts,15.5,13.9,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.653994,1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Points,14.5,12.9,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.696917,1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Pts+Asts,31.5,30.0,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.513988,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Olivia Nelson-Ododa,Rebounds,7.5,6.0,0.0,0.5,PASS,nelsool01w,2025-06-17T11:02:51.646495,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Olivia Nelson-Ododa,Rebounds,4.5,6.0,0.0,0.5,PASS,nelsool01w,2025-06-17T11:02:51.648600,-1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Pts+Rebs+Asts,26.0,24.5,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.950402,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Points,7.5,9.0,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:51.995735,-1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Rebounds,5.5,4.0,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.020675,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Pts+Asts,28.5,30.0,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.056347,-1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Points,17.5,19.0,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.269895,-1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Pts+Rebs+Asts,29.5,28.0,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.452653,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Pts+Asts,17.5,16.0,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.707209,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Dearica Hamby,Pts+Rebs+Asts,31.0,29.5,0.0,0.5,PASS,hambyde01w,2025-06-17T11:02:52.940238,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Nneka Ogwumike,Points,17.5,16.0,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.018266,1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Nneka Ogwumike,Points,14.5,16.0,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.024244,-1.5,1.5,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Assists,7.5,8.9,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.475836,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Assists,5.5,4.1,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.568113,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Assists,6.5,5.1,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.932719,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Assists,7.5,6.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.014564,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Rebounds,5.5,4.1,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.220469,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Veronica Burton,Rebounds,5.5,4.1,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.537314,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Rebounds,10.5,11.9,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.668178,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Points,11.5,12.9,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.730713,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kamilla Cardoso,Points,9.5,10.9,0.0,0.5,PASS,cardoka01w,2025-06-17T11:02:52.759651,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Assists,2.5,3.9,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.087563,-1.4,1.4,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,Assists,3.5,2.1,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.179371,1.4,1.4,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,3-PT Made,3.5,2.1,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.208718,1.4,1.4,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Assists,4.5,3.1,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.742368,1.4,1.4,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Points,22.5,21.1,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.507432,1.3999999999999986,1.3999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Assists,7.5,6.12,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.440863,1.38,1.38,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Tina Charles,Points,15.5,16.8,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.614390,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Griner,Points,9.5,10.8,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.797212,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Pts+Rebs+Asts,29.5,28.2,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.907025,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Rebounds,7.5,8.8,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.042784,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Pts+Rebs+Asts,22.5,21.2,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.117497,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Points,15.5,14.2,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.121556,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Pts+Asts,15.5,16.8,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.303631,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Points,11.5,10.2,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.383688,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Pts+Rebs+Asts,24.5,25.8,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.639859,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kiki Iriafen,Points,12.5,13.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.783885,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,Points,11.5,12.8,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.811164,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ezi Magbegor,Points,9.5,8.2,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.904196,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Azura Stevens,Rebounds,8.0,9.3,0.0,0.5,PASS,steveaz01w,2025-06-17T11:02:52.929878,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Rebounds,6.5,5.2,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.441575,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Assists,2.5,3.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.443502,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,3-PT Made,1.5,2.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.463990,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Assists,5.5,4.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.731186,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,3-PT Made,3.5,2.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.737198,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Rebounds,6.5,5.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.746735,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Griner,Rebounds,7.5,6.2,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.785932,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,3-PT Made,1.5,2.8,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.890741,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,3-PT Made,1.5,2.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.123478,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Assists,2.5,3.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.125411,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Assists,3.5,4.8,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.401266,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kamilla Cardoso,Rebounds,5.5,6.8,0.0,0.5,PASS,cardoka01w,2025-06-17T11:02:52.753094,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ezi Magbegor,Rebounds,6.5,7.8,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.882385,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Pts+Rebs+Asts,37.5,38.8,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.072371,-1.2999999999999972,1.2999999999999972,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,3-PT Made,2.5,1.25,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.437154,1.25,1.25,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,3-PT Made,4.5,3.3,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.518367,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,3-PT Made,4.5,3.3,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.694188,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Assists,4.5,5.7,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.339156,-1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Rebounds,5.5,4.3,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.381602,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,3-PT Made,3.5,2.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.832024,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Assists,5.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.858457,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Assists,7.5,6.3,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.977194,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,3-PT Made,2.5,1.3,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.820456,1.2,1.2,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Tina Charles,Pts+Rebs,23.5,22.3,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.629769,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Points,19.5,18.3,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.706789,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
DiJonai Carrington,Points,14.5,13.3,0.0,0.5,PASS,carridi01w,2025-06-17T11:02:52.488836,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Azura Stevens,Rebounds,10.5,9.3,0.0,0.5,PASS,steveaz01w,2025-06-17T11:02:52.923810,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Points,16.5,17.6,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.447504,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.679970,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Points,19.5,20.6,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.755623,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Pts+Rebs,26.0,24.9,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.843368,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.868730,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Pts+Asts,23.5,24.6,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.936993,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Rebounds,2.5,3.6,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.923198,-1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,3-PT Made,0.5,1.6,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.034347,-1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,3-PT Made,3.5,2.4,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.167185,1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,3-PT Made,0.5,1.6,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.349191,-1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,3-PT Made,3.5,2.4,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.385713,1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Rebounds,2.5,3.6,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.719985,-1.1,1.1,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Rebs+Asts,15.5,14.4,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.509857,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Rebounds,6.5,7.6,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.584489,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Assists,3.5,4.6,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.666707,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Rebounds,7.5,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.825592,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Points,13.5,12.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.958389,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Rebounds,10.5,9.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.969550,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Rebounds,5.5,4.4,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.309427,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Rebounds,5.5,4.4,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.626862,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Points,11.5,10.4,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.676060,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,Rebounds,5.5,4.4,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.824348,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
